"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-yuz-yuze-egitim_1.jpg?v=1757921933","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","35740","35740","35740","5,297","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,256","Thu, 18 Jun 2026 12:16:26 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders-yuz-yuze-egitim_1.jpg?v=1757921933","2026-07-30 13:41:11"
"https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat_1.jpg?v=1763377256","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","36817","36817","36817","5,456","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,074","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-yuz-yuze-ozel-ders-20-saat_1.jpg?v=1763377256","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/p/p/proje-yonetimi-egitimi_1.jpg?v=1759324109","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","149130","149130","149130","22,101","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,069","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/proje-yonetimi-egitimi_1.jpg?v=1759324109","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_53_(3).jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","177619","177619","177619","26,323","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,069","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_53_(3).jpg","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2023-03-21_at_09_54_092.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","144400","144400","144400","21,400","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,241","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2023-03-21_at_09_54_092.jpg","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/p/b/suleyman-ozgonul-oyun-gelistiricilikte-zirveye-giden-yol_1.webp?v=1779436854","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","2026","2026","2026","0,300","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,190","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/b/suleyman-ozgonul-oyun-gelistiricilikte-zirveye-giden-yol_1.webp?v=1779436854","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/p/p/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders_1.jpg?v=1759326687","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","155386","155386","155386","23,028","","0","","","","","0,000","2","3","","2","2","0","1,150","0","0","0","0","0","0","","","","","","0,266","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders_1.jpg?v=1759326687","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/fm/IMG_49203.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","91267","91267","91267","13,526","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,071","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_49203.jpg","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/p/p/3ds-max-egitimi-30-saat-ozel-ders_1.jpg?v=1762865286","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","258715","258715","258715","38,342","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,244","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/3ds-max-egitimi-30-saat-ozel-ders_1.jpg?v=1762865286","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_53.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","296912","296912","296912","44,002","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,261","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_53.jpg","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/p/p/v-ray-ile-gercekci-ic-ve-dis-mekân-render-uretimi-egitimi-online-egitim_1.jpg?v=1766264260","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","1243561","1243561","1243561","184,296","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,272","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/v-ray-ile-gercekci-ic-ve-dis-mek%C3%A2n-render-uretimi-egitimi-online-egitim_1.jpg?v=1766264260","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/fm/IMG_5238-min2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","63184","63184","63184","9,364","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,072","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_5238-min2.jpg","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/p/p/fen-bilimleri-egitimi-ozel-ders_1.jpg?v=1757943566","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","429641","429641","429641","63,673","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,264","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/fen-bilimleri-egitimi-ozel-ders_1.jpg?v=1757943566","2026-07-30 13:41:12"
"https://unityverseacademy.com/uploads/fm/oyun_site_konulcak123.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","77659","77659","77659","11,509","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,245","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/oyun_site_konulcak123.jpg","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2023-03-21_at_10_32_09.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","91097","91097","91097","13,501","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,069","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2023-03-21_at_10_32_09.jpg","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","79877","79877","79877","11,838","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,107","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/fm/projegeliştirmeai21.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","104500","104500","104500","15,487","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,269","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/projegeli%C5%9Ftirmeai21.png","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-metaverse-gelistirme-online-canli-egitim_2.jpg?v=1696602805","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","117548","117548","117548","17,421","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,243","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-metaverse-gelistirme-online-canli-egitim_2.jpg?v=1696602805","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_59_(3).jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","429532","429532","429532","63,657","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,063","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_59_(3).jpg","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-canli-online-egitimi_1.jpeg?v=1714312907","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","79877","79877","79877","11,838","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,265","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-canli-online-egitimi_1.jpeg?v=1714312907","2026-07-30 13:41:13"
"https://unityverseacademy.com/uploads/p/b/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz_1.webp?v=1779436884","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","4082","4082","4082","0,605","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,180","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/b/berkay-kurt-multiplayer-oyun-gelistiriciliginde-bir-yildiz_1.webp?v=1779436884","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/v-ray-ile-gercekci-ic-ve-dis-mekân-render-uretimi-yuz-yuze_1.jpg?v=1766264122","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","1243561","1243561","1243561","184,296","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,060","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/v-ray-ile-gercekci-ic-ve-dis-mek%C3%A2n-render-uretimi-yuz-yuze_1.jpg?v=1766264122","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/autocad-egitimi_2.jpg?v=1762947116","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","54160","54160","54160","8,027","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,252","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/autocad-egitimi_2.jpg?v=1762947116","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/fm/IMG_512313.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","59800","59800","59800","8,862","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,244","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_512313.jpg","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/fm/oyun_site_konulcak12.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","77659","77659","77659","11,509","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,256","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/oyun_site_konulcak12.jpg","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/b/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi_2.webp?v=1779436969","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","9446","9446","9446","1,400","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,191","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/b/burak-ercayanin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-isi_2.webp?v=1779436969","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat_1.jpg?v=1765798494","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","514693","514693","514693","76,278","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,062","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/profesyonel-mimari-render-ve-etkilesim-egitimi-online-24-saat_1.jpg?v=1765798494","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/fm/web-02_(1).jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","68347","68347","68347","10,129","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,237","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/web-02_(1).jpg","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-100-saat_1.jpg?v=1763456755","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","59875","59875","59875","8,873","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,262","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-100-saat_1.jpg?v=1763456755","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders_1.jpg?v=1759324738","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","160634","160634","160634","23,806","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,065","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders_1.jpg?v=1759324738","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/fm/0_cert_Information_Technology_(IT)_Specialist_Certificate.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","444048","444048","444048","65,808","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,239","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/0_cert_Information_Technology_(IT)_Specialist_Certificate.jpg","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_58.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","503300","503300","503300","74,589","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,069","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_58.jpg","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/egitim-koclugu-ozel-ders_1.jpg?v=1759325700","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","141438","141438","141438","20,961","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,247","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/egitim-koclugu-ozel-ders_1.jpg?v=1759325700","2026-07-30 13:41:14"
"https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-canli-online-egitimi_1.png?v=1695285630","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","485088","485088","485088","71,890","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,327","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/s/unity-ile-oyun-gelistirme-canli-online-egitimi_1.png?v=1695285630","2026-07-30 13:41:15"
"https://unityverseacademy.com/uploads/p/p/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi_2.jpg?v=1759586740","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","126145","126145","126145","18,695","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,059","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-yuz-yuze-egitimi_2.jpg?v=1759586740","2026-07-30 13:41:15"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-5-gorsellestirme-ve-animasyon-yuz-yuze-egitim_2.jpg?v=1759586166","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","110951","110951","110951","16,443","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,064","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-5-gorsellestirme-ve-animasyon-yuz-yuze-egitim_2.jpg?v=1759586166","2026-07-30 13:41:15"
"https://unityverseacademy.com/uploads/fm/MicroSoft1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","161884","161884","161884","23,991","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,263","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/MicroSoft1.jpg","2026-07-30 13:41:15"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-online-canli-egitim_1.jpg?v=1696602754","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","115186","115186","115186","17,071","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,259","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-online-canli-egitim_1.jpg?v=1696602754","2026-07-30 13:41:15"
"https://unityverseacademy.com/uploads/fm/IMG_50982.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","96815","96815","96815","14,348","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,247","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_50982.jpg","2026-07-30 13:41:15"
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-canli-online-egitimi_1.png?v=1695285630","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","312793","312793","312793","46,356","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,062","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-canli-online-egitimi_1.png?v=1695285630","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/fm/Ekran_görüntüsü_2023-03-21_102640.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","706061","706061","706061","104,638","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,237","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Ekran_g%C3%B6r%C3%BCnt%C3%BCs%C3%BC_2023-03-21_102640.png","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/fm/IMG_510322.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","110921","110921","110921","16,438","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,073","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/IMG_510322.jpg","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/p/p/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","162717","162717","162717","24,115","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,249","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi_2.jpg?v=1759405086","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/p/o/X9cFsrJqWZGf.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","3327","3327","3327","0,493","","0","","","","","0,000","2","3","","2","2","0","1,150","0","0","0","0","0","0","","","","","","0,068","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/o/X9cFsrJqWZGf.jpg","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/fm/WhatsApp_Görsel_2025-09-23_saat_14_40_10_b4a342a21.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","230544","230544","230544","34,167","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,250","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/WhatsApp_G%C3%B6rsel_2025-09-23_saat_14_40_10_b4a342a21.jpg","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/fm/Ekran_görüntüsü_2023-03-21_182555.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","394425","394425","394425","58,454","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,251","Thu, 18 Jun 2026 12:21:14 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/fm/Ekran_g%C3%B6r%C3%BCnt%C3%BCs%C3%BC_2023-03-21_182555.png","2026-07-30 13:41:16"
"https://unityverseacademy.com/uploads/p/p/unreal-engine-5-ile-blueprint-oyun-gelistirme-yuz-yuze-egitim_1.jpg?v=1711707239","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","124435","124435","124435","18,441","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,244","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/unreal-engine-5-ile-blueprint-oyun-gelistirme-yuz-yuze-egitim_1.jpg?v=1711707239","2026-07-30 13:41:17"
"https://unityverseacademy.com/uploads/p/p/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online_1.webp?v=1780419449","image/webp","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","141338","141338","141338","20,946","","0","","","","","0,000","2","3","","1","1","0","0,570","0","0","0","0","0","0","","","","","","0,233","Thu, 18 Jun 2026 12:16:26 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/yapay-zeka-destekli-unity-ile-oyun-gelistirme-egitimi-online_1.webp?v=1780419449","2026-07-30 13:41:17"
"https://unityverseacademy.com/uploads/p/p/s/Autodesk-Fusion-360-Endustriyel-Urun-Tasarimi-Egitimi_1.jpg?v=1660636265","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","","","","","","","","","78644","78644","78644","11,655","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,257","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://unityverseacademy.com/uploads/p/p/s/Autodesk-Fusion-360-Endustriyel-Urun-Tasarimi-Egitimi_1.jpg?v=1660636265","2026-07-30 13:41:17"
